entities;id;isLabeled;label;peer_label;score;text
Swing on String, Die Musiker Swing on String, Django Reinhardt Hot Club de France, Jazzfeeling, Jazz-Ensemble, Laune, Richtige;39;0;-1;1.0;0.5242204816119886;"Swing on String Die Musiker Swing on String kehren Kulturschloss bringen Mischung Django Reinhardt Hot Club de France garantiert echtes Jazzfeeling aufs Parkett . 

   Mit mittlerweile Auftritt Kulturschloss gehört Jazz-Ensemble fast Inventar Publikum selbstverständlich erneut verzücken ! Das Repertoire Band speist traditionellem Jazz atmosphärischem Gypsy-Jazz . Dieser kultivierte Sound Laune genau Richtige kühleren Tage Herbst . 

   Eintritt : 7"
Dortmund, Kulturbüros, Dortmunder Kunstvereins, U2, Dortmunder U, Bewerbungsfrist;40;0;-1;0.0;0.5937886726286911;"Open Call Teilnahmevoraussetzungen 

   Dortmund Wohnsitz Mittelpunkt künstlerischen Schaffens . Ein Kunststudium vergleichbare Ausbildung liegen länger Jahre . Die Altersgrenze 35 Jahren dient Richtwert . 

   Auswahlverfahren 

   Die Jury setzt Mitwirkung Kulturbüros Dortmunder Kunstvereins Vertreterinnen Kunst , Kultur Wissenschaft wählt maximal Künstlerinnen Künstler , Arbeiten 13 . März – 05 . April 2015 U2 , Etage kulturelle Bildung Dortmunder U , breiten Publikum präsentieren . 

   Bewerbung 

   Lebenslauf ( Kurzvita ) maximal Abbildungen aktueller Arbeiten druckfähiger Auflösung 
   bewerbung@emerging-artists.com 
   Die Bewerbungsfrist endet 31 . Januar 2015 ."
Yu-Gi-Oh;41;0;-1;0.0;0.15661507249916307;Yu-Gi-Oh ! Turnier Format : Advanced
Bier-Schnäppchen Bier-Schnäppchen Xaver, Schnäppchenpreis, Xaver-Biere;42;0;-1;0.0;0.2321315485989689;"Bier-Schnäppchen Bier-Schnäppchen Xaver 
   * Donnerstag 
   * 18 - 21 Uhr 
   * ausgewählte Biere Schnäppchenpreis € 1,50 = perfekt "" probieren "" Xaver-Biere :D"
Mal lädt Stadt Witten, Kontrakt-Unternehmen, Wittener, Leidemann, Jung Alt, Tellerrand, Aki Jugendlichen Programm,   ;43;0;-1;0.03125;0.0;"Messe Integration Städtepartnerschaften Schon Mal lädt Stadt Witten gemeinsam Verein "" Kontrakt-Unternehmen Bildung e.V. "" Messe Wittener WERK ° STADT . 

   Nach Eröffnung Bürgermeisterin Frau Leidemann 13.00 Uhr erwarten Sie 40 Aussteller Aktionen Jung Alt . 
   Die Veranstalter laden Sie , einfach mal "" Tellerrand schauen "" kulturelle Vielfalt Stadt kulinarischen Köstlichkeiten anderer Länder kennen lernen . 

   Clown Aki Jugendlichen Programm Kontrakt Sie Ort herzlich willkommen heißen informieren Sie Angebote Teilnahme Verlosung . 

   Wir freuen Sie . 

   Eintritt frei !"
Pasión de Buena Vista Erkelenz, Melodien, Kubas, PASIÓN, kubanische, Kuba, Tänzer,    , Kubas;44;0;-1;1.0;0.8611212405363159;"Pasión de Buena Vista Erkelenz Heiße Rhythmen , mitreißende Tänze , exotische Schönheiten traumhafte Melodien führen Sie aufregende Nachtleben Kubas . 
   „ PASIÓN DE BUENA VISTA “ entführt Sie Straßen karibischen Insel vermittelt Ihnen pure kubanische Lebensfreude . 

   Eine Live Band , alt eingesessene kubanische Unikate , 
   Kuba umschwärmte Sänger Tänzer Extraklasse , 
   einzigartige Bühnenkulisse Sie     Lebensgefühl Temperament Kubas anstecken ..."
Pfingstbrunch, Sonntags Pfingsten, BRUNCHBUFFET;45;1;0;0.0;0.8868412039415722;Pfingstbrunch Wie Sonntags Pfingsten leckeres BRUNCHBUFFET Euch
Das erstaunliche Leben, Walter Mitty, CinemaxX, Hollywood-Star, Ben Stiller, Das erstaunliche Leben, Walter Mitty “, fun2night – Spaß “ Tage Deutschlandstart Preview, CinemaxX, CinemaxX, Date Abend, Abgerundet, Dosen Captain Morgan Cola Preis;46;0;-1;0.0;0.7979488519880641;"Vorpremiere "" Das erstaunliche Leben Walter Mitty "" Cinemaxx Am Freitag , 27 . Dezember , Jahresende CinemaxX amüsieren . Hollywood-Star Ben Stiller führte Regie tagträumender Titelheld bildgewaltigen Fantasy-Komödie „ Das erstaunliche Leben Walter Mitty “ sehen , Rahmen Reihe „ fun2night – Spaß “ Tage Deutschlandstart Preview CinemaxX gezeigt . 

   Die CinemaxX Reihe fun2night DAS Synonym abgefahren lustigen Kinoabend Kumpel , Freundin einfach Date Abend zuvor ausgewählten Comedy-Film offiziellen Filmstart . fun2night ordentlich lachen Feeling Alltag nehmen teilen . Zuhause Film www.moviepilot.de bewertet Filmcommunity empfohlen . Abgerundet unterhaltsame Kinobesuch Dosen Captain Morgan Cola Preis ( * ) ."
Monta Wermann, Claude Debussy, Pablo de Sarasate, Komitas Vardapet;47;0;-1;1.0;0.3644802319687384;"Impressionistisches Frühlingserwachen Zu impressionistischen Frühlingserwachen Violine Klavier lädt Musik- Theaterverein Oberhavel Samstag 14 . Mai Schwante Vereinsräume Am Wasserturm 2 herzlich . 

   Monta Wermann , Violine 
   Karine Gilanyan , Klavier 

   Kompositionen Claude Debussy , Pablo de Sarasate , armenischen Tonkünstler Komitas Vardapet"
Pinzette, Pinzette, Die semioffene Lesebühne, Die Leipziger, Jan Lindner, Mariann Jende, Nils Matzka, PoetInnen deutschsprachigen Leselandschaft, Come, | Helheim |, Frei Auftretende !, Loha, Poetry Slammer, Lesebühnenautor Berlin, Spaß Kopf, Lesebühne, Aktuelles, Waschbär Schlafrock, Periplaneta, Eike Bretschneider, Hannover, Poetry Slammer, Slams Deutschland Österreich, Straßenfeger Asphalt, Lesebühnen, Solo-Shows, Markus Neuschulz, Leipzig-Reudnitz, M.Sc., Schreibt Hooligans, Veröffentlichung, Jahren Talentfest, Gastgeber,   , Jan Lindner, Jena, Literaturwettbewerbs, sächsischen, Poetry Slam, Poetry Slams, Aktuelles, Teddy, Periplaneta, http://www.jan-lindner.de/   , Magdeburg, Lesebühnenartistin, Schreibt Prosa, Zeitungsartikel Songtexte, Radikale Literaturfraktion “, Moderation Lesebühne Stubenreim, Chefredakteurin Verlags- Literaturzeitschrift, Die Lerche “, _, _, Facebook;48;0;-1;0.03125;0.8958179318843309;"Pinzette vs. Kneifzange - Ausgabe 11 „ Pinzette vs. Kneifzange “ - Die semioffene Lesebühne - Ausgabe11 

   Die Leipziger Autoren Jan Lindner , Mariann Jende Nils Matzka ihren Werkzeugkisten gewühlt , PoetInnen deutschsprachigen Leselandschaft griffiger . Im 1 . Teil Abends eingeladene Gäste Möglichkeit , kurzen Interviewsituation stellen Werk lesen . Im 2 . Teil halten unerfahrene gestandene Freiwillige Ihrer Wortgewalt . Dabei entscheidet Publikum : Wer erscheint Ihnen erlesen , Sie lediglich Pinzette filigrane Feinstarbeit anzuheben wüssten ? Und Werk hingegen Sie Kneifzange anfassen ? 

   12.01.16 , Come : 20:00 Uhr , Find out : 20:30 Uhr | Helheim | Eintritt : 3 € / Frei Auftretende ! 

   Die Gäste : 

   Marien Loha : 
   Geboren Buchstaben . Poetry Slammer Lesebühnenautor Berlin . Kann zeichnen , dichten generell vieles , . Macht , Spaß Kopf , . Mitglied Lesebühne OWUL . Aktuelles Buch : „ Waschbär Schlafrock “ ( Periplaneta , 2014 ) . 
   http://marienloha.de/ 
 
   Eike Bretschneider : 
   Geboren Hannover . Poetry Slammer Autor . Zahlreiche Siege Slams Deutschland Österreich . Veröffentlichungen freier Journalist Straßenfeger Asphalt . Diverse Gastauftritte Lesebühnen abendfüllende Solo-Shows . 

   Markus Neuschulz : 
   Geboren Leipzig-Reudnitz . Autor studierter Psychologe ( M.Sc. ) . Schreibt Hooligans Studenten . Erste Veröffentlichung Jahren Talentfest Grundschule - überwiegend vernichtende Kritiken . Auftritte zahlreichen Lesebühnen . 

   Die Gastgeber : 

   Jan Lindner : 
   Geboren Jena . Autor , Texter , Sprecher . Preis Jungen Literaturforums Hessen-Thüringen Literaturwettbewerbs „ Juli Juni “ . Teilnahme u.a. sächsischen Meisterschaften Poetry Slam . Initiator Buchstabhochsprung Poetry Slams . Gründungsmitglied Lesebühne „ Kunstloses Brot “ . Aktuelles Buch : „ Der Teddy losen Kulleraugen “ ( Periplaneta , 2013 ) . 
   http://www.jan-lindner.de/ 

   Mariann Jende : 
   Geboren Magdeburg . Autorin Lesebühnenartistin . Schreibt Prosa , Lyrik , Zeitungsartikel Songtexte . Gründungsmitglied Lesebühne „ Radikale Literaturfraktion “ ( 2010 ) , Moderation Lesebühne Stubenreim . Zeitweise Chefredakteurin Verlags- Literaturzeitschrift „ Die Lerche “ . Veröffentlichungen diversen Zeitschriften Zeitungen . 
   _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 
   Pinzette vs. Kneifzange Facebook : https://www.facebook.com/pinzettekneifzange"
"Neujahrsempfänge, ;), Kreuzberg, Haus bzw. Partner Russian Standard, Schweppes & fritz-kola,   , Max Grieb,   ";49;0;-1;0.875;0.7463232027255684;"Auftakt / Open Studio Alle Neujahrsempfänge absolviert ? Denkste ;) 
   Wir starten jedes Jahr gemeinsam all unseren Freunden , Künstlern unseren Partnern Jahr unserem Studio Kreuzberg . Die Getränke ’s Haus bzw. Partner Russian Standard , Schweppes & fritz-kola . 

   Music all night long : Max Grieb ( https://www.mixcloud.com/maxgrieb/live-splash-festival-2016-sunday-set/ ) 

   www.neonchocolate-agency.de"
Arche Literatur, Brittani Sonnenberg, Heimflug “, Pia Ziefle, Länger, Michel Bergmann, Alles “, Silke, Ulrike Ostermeyer;50;0;-1;0.0;0.3947269820122175;"Arche-Jubiläumsabend Mit Jubiläumsabend feiert Arche Literatur Verlag 2014 70-jähriges Bestehen präsentiert literarischen Höhepunkte Jahres : Brittani Sonnenberg liest Roman „ Heimflug “ , Pia Ziefle stellt ihren Roman „ Länger “ Michel Bergmann liest Erzählung „ Alles “ . 

   Einleitung Moderation : Silke Weitendorf Ulrike Ostermeyer"
Jens Hillje, Deutschland Gefahr, Tages, Kelich, SchülerInnen, Friedrich Schillers Räuber, Pistole, Schiller, Theater Welt,    , German, Schiller;51;0;-1;0.03125;0.8225967400102672;"» Verrücktes Blut « WITH ENGLISH SURTITLES Nurkan Erpulat Jens Hillje 
   Regie : Nurkan Erpulat 

   Gorki // Bühne 

   Nach sehen Überleben abendländischen Zivilisation Deutschland Gefahr . An » Brennpunktschule « greift tapfere Lehrerin Tages äußersten Mittel . Frau Kelich versucht ihren disziplinlosen SchülerInnen Friedrich Schillers Räuber nahezubringen , fällt Pistole Hände , echte ! Mit vorgehaltener Waffe zwingt Geiseln Schulbühne treten Schiller spielen . Denn Theater Welt retten . Es beginnt     abgründiger Tanz Genres Thriller Komödie lustvolle Dekonstruktion vermeintlich klarer Identitäten samt Hintergründe . 

   How can bunch of undisciplined and lazy pupils be integrated into society as productive members ? Teacher Sonia Kelich fi nally seizes chance when gun falls into hands during fi ght German literature class . Now students have no choice but to read Schiller . A hostage thriller-comedy with more than dash of melodrama that humorously deconstructs all clear-cut notions of identity . 

   Weitere Infos : http://bit.ly/IA6Mrc"
Windes, Slippen Trailer Lagerböcke, Bug Heck, Schiff Kran;52;0;-1;0.0;0.7446722017463526;"Slippen ( Hallenboote ) Sicherheit . Aufgrund starken Windes Slippen 15.10 . 16.10.2016 verschoben . 

   Bitte überprüft Slippen Trailer Lagerböcke . Wichtig , Luftdruck Reifen Gangbarkeit Rungen überprüft . Es Leinen Bug Heck befestigt/vorbereitet , Schiff Kran sicher geführt ."
7 Jahre Hangar 49 OPA !, Dawai Dawai, Yuriy Gurzhy, Zeit, Hangar, Mucke, Aliens Pokemons, Lasst, OPA, Streetklezmer & Ska,    Moscow & St. Petersburg, Humor Selbstverständlichkeit, Opa-Musiker, Brei, Dawai Dawai, Rap & Russian Folk, Berlin, Party-Projekt russischen Berlin, Dance-Beats, Deutschland, Dawai Dawai, Hörern Tor, Klischees Wand, Balalaikas, Wodka, Dawai Dawai “ Frieden, Russen, Debut-EP, Molotov, Konzert, SHINDER, St. Petersburhg, XXL, VVK, http://bit.ly/2e1RnQv, http://bit.ly/2eW7iow, _, Berlin, S+U, Jannowitzbrücke, BVG-Gebäude, Nadezhda Zvonareva, Flast Entertainment;53;0;-1;0.967741935483871;0.0;"7 Jahre Hangar 49 OPA ! , Dawai Dawai , Yuriy Gurzhy uvm. Ja , Zeit fliegt Hangar 7 ! Mit 2 mega Bands , 5 bombe DJs , mächtig geiler Mucke höchsten Level Spaß Ereignis alten Freunden , Bekanntschaften einigen Aliens Pokemons feiern ! Lasst gemeinsam krachen 7 ! ! ! 

   * * * OPA ! ( Streetklezmer & Ska /     Moscow & St. Petersburg ) * * * 
   Mit erstaunlich Humor Selbstverständlichkeit erobern „ Opa ! “ europäischen Herzen . Wie schaffen , , Grunde genommen , alt bekannten Zutaten vollkommen neu frisch servieren ? Nur Köche sowas erlauben . Die Opa-Musiker schaffen locker , russisch-jüdischen Brei lateinamerikanischen , jamaikanischen westlichen Gewürzen lauwarm , heiß aufzutischen – tanzt gerne ! 
   www.o-p-a.ru 
   www.facebook.com/opatheband 

   * * * Dawai Dawai ( Pop , Rap & Russian Folk / Berlin ) * * * 
   Das Party-Projekt russischen Berlin verbindet osteuropäische Folklore poppigen Dance-Beats erzeugt unverkennbaren Deutschland einzigartigen Sound . Mit Musik öffnen "" Dawai Dawai "" Hörern Tor russischen Kultur . Die Band tanzt überholte Klischees Wand , wobei Balalaikas , Wodka sibirischen Bär verzichtet . So exzessiv Partys , steht „ Dawai Dawai “ Frieden , Toleranz Meinungsfreiheit , zuletzt deutsch-russischen Rap-Texten Gesängen klar Ausdruck . In Sinne : Befreit guten Wodkaflaschen bösen Geistern lasst „ Russen “ Euch raus ! 
   Na Sdorovje ! 
   Die Band präsentiert Debut-EP „ Molotov “ 
   www.dawaidawai.ru 
   www.facebook.com/dawaidawaiberlin 

   Nach Konzert bunten Mix getanzt ! Die DJs tanzbaren Sound Welt liefern – funky grooves , global ska , gypsy balkan beats , reggae latino , electro swing , cumbia vieles ! 

   Mit : 
   Yuriy Gurzhy ( https://soundcloud.com/yuriy-gurzhy ) 
   SHINDER ( St. Petersburhg ) ( https://www.facebook.com/djshinder ) 
   Interpaul ( www.soundcloud.com/mirmix ) 
   Apofisalipsis ( www.soundcloud.com/apofisalipsis ) 
   Sojuz XXL ( Ludwigshafen ) 

   * * * VVK * * * 
   koka36.de : http://bit.ly/2fiDs9T 
   eventim : http://bit.ly/2e1RnQv 
   Print@Home : http://bit.ly/2eW7iow 
   Hangar 49 Di-Do 20:00 

   * * * Party 00:00 Kasse 5,- Euro * * * 
   _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 
   Hangar 49 , Holzmarktstr . 15 - 18 , 10179 Berlin 
   S+U Jannowitzbrücke , hohen BVG-Gebäude 
   http://hangar49.de | http://facebook.com/hangar49 
   _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 
   Grafik by Nadezhda Zvonareva ! ! ! 
   PR by Flast Entertainment . 

   Partner : 
   www.berlin24.ru 
   www.afisha.de 
   www.grooove-station.net 
   www.facebook.com/flastrecords 
   www.facebook.com/BerlinPotsdamBrandenburg 
   www.facebook.com/BerlinVisual 
   www.vk.com/club_typisch_berlin 
   www.vk.com/berlinwunderbar"
Einschließen Genießen, Traum, Büfett Getränke Cafebar, Libresso “;54;0;-1;0.0;0.6603591980605138;"Einschließen Genießen Filialen Eintritt : 20,- Euro 
   Die Büchernacht - Kurztext 

   Haben Sie mal geträumt Buchhandlung „ einschließen “ lassen Nacht ungestört Büchern stöbern ? Wir erfüllen Ihnen Traum langen Büchernacht - Mitternacht . Dazu leckere Kleinigkeiten Büfett Getränke Cafebar „ Libresso “ ."
Karaoke, Kjane Nic Karaoke, Kjane Nic;55;0;-1;0.96875;0.935524683669254;"Karaoke Kjane Nic Karaoke Moderation Kjane Nic 
   Für Sänger , Sänger , 20:00 Uhr"
Artemis, Brahms, Streichquartett Nr. 3, Bartók, Streichquartett Nr. 3, SZ, Beethoven, Streichquartett, RBB Kulturradio;56;0;-1;1.0;0.8358823070170582;"Artemis Quartett Artemis Quartett 

   Brahms : Streichquartett Nr. 3 B-Dur op . 67 
   Bartók : Streichquartett Nr. 3 SZ 85 
   Beethoven : Streichquartett cis-Moll op . 131 

   Preise : € 50 | 45 | 35 | 25 | 15 

   Medienpartner : RBB Kulturradio"
;57;0;-1;0.40625;0.5077677693129288;Purple Rhino Live at Abifestival Lingen
Brunch, EUR, Inclusiv-Getränke, Tee   Genießen, Thüringer Wald, Telefon;58;0;-1;0.0;0.19149437362886654;"Brunch Buffet Sonntag 19,90 EUR pro Person 
   Kinder 6 Jahre kostenfrei . 
   Kinder 12 Jahre zahlen 50 % . 
   Inclusiv-Getränke : Säfte , Kaffee Tee 

   Genießen Sie Sonntag 777 m Höhe 
   mitten Thüringer Wald . 

   Tischreservierung Telefon : 03677 - 8600"
Polyphonic & Felox, VINYL, POLYPHONIC &, FELOX, Disco, Dub, House, Alternative Obskures;59;0;-1;1.0;0.15126784894848244;"45/7 VINYL CLUB Soul Picnic Special feat . Polyphonic & Felox 45/7 VINYL CLUB feat . POLYPHONIC & FELOX 

   Soul Picnic Special - soulful grooves and beats 

   Einmal Monat findet Jazz Café 21 Uhr 45/7 VINYL CLUB . Resident FELOX lädt DJs Musikliebhaber , liebsten 7inch Singles präsentieren . Soul , Jazz , Funk , Hip Hop , Reggae , Disco , Dub , House , Alternative Obskures ? Das Abend passieren . Denn limitiert Format , vielfältig Selektion ."
Gisa Klönne, Die Toten, KRIMIABEND, Stadtbibliothek, Kulturhaus, Kriminalroman-Serie   Judith Krieger, Judith Krieger, Kölner, Tag, kolumbianischer, Opfers, Judith Wahrheit, Gisa Klönne, Die Toten, Kölner, Judith Krieger, Friedrich-Glauser-Preis, Stare Frost, Familienromane,   , Bestseller, Köln;60;0;-1;0.0;0.4463567514997615;"Gisa Klönne liest : „ Die Toten , suchen “ KRIMIABEND 
   Eintritt : 10,00 € 
   Karten erhältlich Stadtbibliothek Kulturhaus 

   Die erwartete Fortsetzung Kriminalroman-Serie 

   Judith Krieger – intuitiv , menschlich überzeugend . Eine Kommissarin besonderem Format . 

   Keine Toten . Mit Hoffnung übernimmt einstige Mordermittlerin Judith Krieger Leitung Kölner Vermisstenfahndung . Doch Tag führt fensterlosen Keller . Hier kolumbianischer Geschäftsmann gefangen gehalten qualvoll verdurstet . Geht Gold , Drogen anderes ? Und wirkt , Polizeipräsidium zuvor ernsthaft Verschwundenen gesucht ? Die Spuren weisen Heimat Opfers konfrontieren Judith Wahrheit , sehen . Schritt Schritt enthüllt dramatische Geschichte Flucht , Vertreibung , Gewalt betrogener Sehnsucht . Und trifft Gegner , wartet , Schmerz . 

   Gisa Klönne , geboren 1964 , legt » Die Toten , suchen « Teil erfolgreichen Krimireihe Kölner Kommissarin Judith Krieger . Daneben schrieb anderem Friedrich-Glauser-Preis ausgezeichnete Autorin » Das Lied Stare Frost « » Die Wahrscheinlichkeit Glücks « Familienromane . 

   Gisa Klönnes Bücher Bestseller mehrere Sprachen übersetzt . Sie lebt freie Schriftstellerin Köln ."
Martini-Markt, Offener Sonntag, Giorgio Martello, Uhren TheOne;61;0;-1;0.0;0.8464369319908812;Martini-Markt ( Offener Sonntag ) Am Sonntag Martini-Markt tolle Angebote , 13 - 18.00 Uhr geöffnet . Das Wochenende Schmuck Giorgio Martello 25 % Rabatt Angebote ( z.B. Uhren TheOne 29 € ... )
Piep,    16, Kunstarkaden, Sparkassenstraß,    , Jörg Brincken, Sylvie Engelmann, Aktmodell, Burlesque-Künstlerin, Maria-Simone Kunze, Anton G. Leitner, Bianca Patricia, Ulrich Pfisterer, LMU, Diskussionsrunde, Kunstvermittlungsprogramm, Instituts Kunstpädagogik, LMU München, Johanna Eder, Arkadenale, Piep, Bestehens Kunstarkaden;62;0;-1;0.25;0.4742019485966568;"Piep - Podiumsdiskussion : "" Spannungsfeld - Erotik Kunst "" Samstag , 11 . Juli 2015     16 - 18 Uhr , Lichthof Kulturreferats Stadt München ( Eingang Kunstarkaden , Sparkassenstraß 3 )  

   Zur Diskussion folgende Redner_innen eingeladen : 
   - Jörg Brincken ( Prof. Dr. , Professur Film Medien Institut Theaterwissenschaften LMU ) 
   - Sylvie Engelmann ( Aktmodell , Burlesque-Künstlerin ) 
   - Maria-Simone Kunze ( Tantramasseurin , Expertin weibliche Sexualität ) 
   - Anton G. Leitner ( Lyriker , Herausgeber Verleger ) 
   - Bianca Patricia ( Künstlerin Ausstellung ) 
   - Ulrich Pfisterer ( Prof. Dr. , Lehrstuhl allgemeine Kunstgeschichte LMU ) 

   Nach Diskussionsrunde gesellig sommerlichen Getränken Band "" palùma "" . 

   Dies Kunstvermittlungsprogramm Studierenden Instituts Kunstpädagogik LMU München Leitung Dr. . Johanna Eder Ausstellung „ Arkadenale - Piep "" anlässlich 10-jährigen Bestehens Kunstarkaden ."
