text;question;label
"AUSVERKAUFT! - Culinarcabaret 24 - ADVENT, ADVENT, kaa Lichtla brennt Heilig Abend am Vormittag, mit vielerlei Tüten, Päckchen und Taschen
kommen Gerda (Stefanie Sörgel) und Karl-Heinz (Bernhard Ottinger) Wurzenberger
stressgeladen nach Hause.

Die Kaufwut hat um sich geschlagen, doch das, was sie eigentlich besorgen wollten,
haben sie vergessen.

Zwischen Geschenke einpacken und Plätzchen backen, wird der Weihnachtsbaum aus hygienischen Gründen im gekachelten Flur aufgestellt und zu allem Überfluss zerstört die nervöse Gerda auch noch die Armaturen in ihrer Küche.

Wenn dann Tante Mimi ihren Besuch für den Heiligen Abend ankündigt,
die Eltern und Schwiegereltern anrufen und auf den traditionellen Weihnachtsbesuch bestehen, wenn Karl-Heinz sein Geschenk schon vorher findet und
sich noch einen Hexenschuss holt, sitzen alle beide im tiefen Weihnachtsschlamassel.

Eine heitere Szenenfolge, wie sie in jedem normalen Durchschnittswohnzimmer passieren kann, witzige Ehestreitereien gepaart mit staubtrockenem, fränkischem Humor, so zeigen sich Stefanie Sörgel und Bernhard Ottinger.";isMusic;0
"Hitchcock Der einflussreichste Filmemacher des vergangenen Jahrhunderts, Alfred Hitchcock (Anthony Hopkins), steckt mitten in den Vorbereitungen zu ""Psycho"" mit Janet Leigh (Scarlett Johansson), Vera Miles (Jessica Biel) und Anthony Perkins (James D'Arcy). 
Ihm zur Seite seine Ehefrau und Partnerin Alma Reville (Helen Mirren), die ihn, wenn auch oft ironisch distanziert, vollends unterstützt. PSYCHO allerdings will keiner der Studiobosse produzieren ...
„Mit den grandiosen Darstellern, einem smarten, oft sehr witzigen Drehbuch und einer souveränen Regie bietet HITCHCOCK einen verblüffend neuen Blick auf den Meister des Suspense.“ kino.de";isMusic;0
"Klassik ganz privat: ""Beethoven, Schubert und Brahms"" Beethoven, Schubert und Brahms

Gerhard Oppitz (Klavier)";isMusic;1
"NIGHTWASH LIVE NIGHTWASH LIVE

In einem gewöhnlichen Kölner Waschsalon hat Klaus-Jürgen „Knacki“ Deuser auf die Beine gestellt, was ihm schon lange am Herzen lag: „Nightwash“, ein Trainingscamp und Forum für Nachwuchscomedians. Inzwischen ist „Nightwash“ Kult und steht wie kein anderes Format für gnadenlos direkte, unwiderstehlich charmante Stand-up-Comedy der Extraklasse.

Bei Nightwash Live stehen jedes Mal fünf andere Comedians auf der Bühne.

Tickets unter 0211 - 37 30 70 sowie an allen bekannten VVK-Stellen oder unter www.savoytheater.de

Ticketlink:

http://www.eventim.de/tickets.html?fun=evdetail&affiliate=SAV&doc=evdetailb&key=595791$2509989&xtor=AL-6071";isMusic;0
"ENGLISH BREAKFAST BUFFET Genieße ein typisch englisches Frühstück im Red Lion. 
Englische gebratener Schinken, Würstchen, Tomate, Pilze, Rührei, Marmeladen und vieles mehr.... Säfte, Tee und Kaffe im Preis von 14,90 € inbegriffen.
Kinder bis 5 Jahren kostenlos 
Kinder 6 - 10 Jahre 5,- €

Anmeldung bis Freitag 03.04.15 unter Tel. Nr. 05403 7244 727";isMusic;0
"BETA-TEST:  Kollektiv Deschno - Broiler Room Jede Stadt hat einen Sound, jede Stadt hat ihre Musik, jede Musik hat den Underground in dem sie geboren wird. Wir wollen Musik auf eine wirklich neue Art und Weise präsentieren. Boiler Room macht Underground zu Mainstream, macht den Sound einer Stadt zugänglich für alle. Das können wir im Broiler Room auch – nur besser!
Das Kollektiv Deschno will die Seele der Stadt zum Sieden bringen, wie das Fett auf der Kruste eines Grillhähnchens. Wir machen eine Show in der nichts echt ist, außer dem Publikum, das sich geil fühlt. Wir machen keinen Underground, das ist uns zu Underground. Wir machen Underground zu Mainstream. Wir machen Hildesheim zum Broiler Room.

BETA-TEST:
Nach fünf Tagen Proben führt jede Gruppe ihren BETA-TEST durch. Dieses Format können sie so füllen wie sie es brauchen, ob mit einer öffentlichen Probe, einer Versuchsanordnung einer Podiumsdiskussion - oder etwas ganz anderem. Eintritt: 3 € (oder alle BETA-TESTS und das Finale im Abo für 25 €)";isMusic;1
"Jazzclub live: ""Reihe2 feat. Michael Wollny & Ronny Graupe"" Die beiden Leipziger Robert Lucaciu und Philipp Scholz, arbeiten mit ihren Bands PLOT und Das Blaue Pony kontinuierlich daran, ihr Kontrabass- und Schlagzeugspiel miteinander zu verschmelzen. In ihrer Reihe2 laden sie sich nun schon zum siebten Mal illustre Gäste der deutschen Jazzszene ein. Auf Johannes Enders, Achim Kaufmann, Rudi Mahall, Hayden Chisholm, Werner Neumann, Arne Jansen, Pablo Held sowie zuletzt Tobi Christl und Kalle Kalima folgen nun: Ronny Graupe und Michael Wollny.
Gitarrist Ronny Graupe studierte einst in Leipzig, zählt aber seit geraumer Zeit zur Berliner Jazzszene und begeistert mit seinen Bands Spoom, Rowk und Hyperactive Kid oder an der Seite von Rolf Kühn und Uli Kempendorff. Pianist Michael Wollny erspielt sich seit 10 Jahren mit [em] und den Nachfolgetrios, im Duo mit Heinz Sauer oder Tamar Halperin, solo oder zuletzt mit Eric Schaefer und dem Norske Blåseensemble zu den Leipziger Jazztagen gleichermaßen die Gunst bei Publikum, Kritik und diversen Preisjurys.

Eintritt: 18,- / 12,- erm. (VVK: 15,-/ 10,- zzgl. Gebühren)

CULTON
Petersteinweg. 7
04275 Leipzig";isMusic;1
"It´s Tea-Time - La môme Piaf trifft Sally Bowles Eine musikalische Reise durch die Welt der Chansons und des Musical

Paris, die Stadt des Chansons, und die berühmte Edith Piaf sind die erste Station dieser Reise. Weiter geht’s nach Berlin mit deutschen Chansons die einst Marlene Dietrich und Hildegard Knef sangen. In New York, der Stadt des Musicals, treffen wir u.a. auf die Broadway Stars Judy Garland und Liza Minelli. Was all diese Frauen verbindet ist ihre große Hingabe zur Musik und zum Leben. Die Sängerin und Schauspielerin Asita Djavadi schlüpft  in die Rollen der „Grandes Dames des Chansons“. Am Flügel begleitet von ihrem langjährigen Bühnenpartner Jan Röck haucht sie in der ihr ganz eigenen Weise den Liedern Leben ein.  

Eintritt: 7,- €
Um telefonische Voranmeldung unter 030 -21 99 20 wird gebeten.";isMusic;1
"Landjugendball Gestratz Auch dieses Jahr veranstalten wir wieder unseren Landjugendball!!!

Auf euch warten:

...Partyband Atmosfear
...Guggenmusik Rohrdorf
...Cocktailbar &  Diavolo/ B52 Maschine
...und vieles mehr";isMusic;1
Man Utd V Norwich;isMusic;0
"Die Tribute von Panem - Catching Fire Wenige Monate nach ihrem überraschenden Triumph bei den Hungerspielen müssen Katniss Everdeen wie auch Peeta Mellark, ihr siegreicher, in Katniss verliebter Mitstreiter, erneut in die Arena und dort ums Überleben kämpfen. Ihre Gegner sind jetzt 22 Champions vergangener Hungerspiele, aber auch ein Diktator, der seine Macht in Panem durch eine junge Frau bedroht sieht, die von einer Sympathiefigur zur Hoffnungsträgerin reift und damit eine Rebellion in den unterdrückten Distrikten entfachen könnte.

Nach der bereits vielversprechenden Franchise-Ouvertüre von Gary Ross erhöht der neue Regisseur Francis Lawrence (""I Am Legend"") den Druck in der Romanze und Rebellion zuspitzenden Geschichte, aber auch die Qualität der Schauwerte. ""Catching Fire"" lässt die Parallelen zu ""Battle Royale"" hinter sich, erweist sich als Publikumsfilm mit Reife, überzeugt mit einer erneut herausragenden Jennifer Lawrence wie auch mit starken Dialogen, interessanten neuen Figuren und einer Ernsthaftigkeit, weit entfernt vom ""Twilight""-Universum.";isMusic;0
"Couch21 - Phil Hutzon Jeden zweiten Freitag im Monat entspannt ins Wochenende starten. Beginn ab 20:00 Uhr, mit Special um 21:00 Uhr. Im Couchkeller des CVJM Braunschweig, Wollmarkt 9-12.

Es gibt Essen, Getränke, (Live-)Musik, Chilling-Bags, Dart, Kicker, Specials etc.
Eintritt ist frei! Kommt vorbei und bringt Freunde mit!

Diesmal spielt Phil Hutzon.
Er macht eine Mischung aus Easy-listening, Bluegrass und Reggae, die er selbst als acoustic skank music beschreibt und sich dem Genre des Singer-Songwriters unterordnet.
Die selbstgeschriebenen Songs sind aus dem Leben gegriffen und wecken gestützt auf Gitarre, Mundharmonika und gelegentlicher Stompox Interesse am Zuhören. Im Vordergrund stehen dabei das Entertainment und der Spaß an der Musik.";isMusic;1
"Film: MAD MAX - FURY ROAD USA/AUS 2015 * Regie: George Miller * Tom Hardy, Charlize Theron, Nicholas Hoult, Hugh Keays-Byrne * 120 min.

Eine 120min-Party ... Heavy Metal pur!

Teil eins war brav, Teil zwei begründete das ""Mad Max""-Gefühl, Teil drei war vor allem Tina Turner. Und Teil vier - ""Fury Road""? Dieser Höllenkonvoi, einmal in Bewegung gesetzt, würde auch die alten ""Mad Max""-Filme, einst das Maximum an filmischer Motorleistung, einfach unter den Rädern zermalmen.

Alle Roadmovies müssen motorisiert sein. Schließlich wollen sie dem Zuschauer eine Mitfahrgelegenheit bieten, Landschaften durchqueren, interessante Reisegenossen am Wegesrand auflesen und am Ende irgendwo ankommen. Es gibt sie in verschiedensten PS-Klassen und Hubraumgrößen. ""Mad Max: Fury Road"" ist in diesem Sinn ein Monstertruck, wie ihn die Welt noch nicht gesehen hat. (Sueddeutsche.de)

Schlacht auf der Straße des Zorns

In der Fortsetzung der ""Mad Max""-Saga rast ein Tankzug durch die Wüste und liefert sich Duelle mit bizarren Auto-Hybriden. Ein postapokalyptisches Ballett aus Schrott und Stahl, das die alten Filme, ach was:: die gesamte Actionfilmgeschichte, einfach unter den Monster-Wheels zermalmen würde - und erst recht der ""Fast & Furious""-Welt den Anfahrschlamm ins Gesicht schleudert. Statt Mel Gibson sitzt nun Tom Hardy am Steuer.";isMusic;0
"Theater Fritz und Freunde: Diener zweier Herren (für Erw.) - Open Air-Theater Lustspiel frei nach Carlo Goldoni, Regie: Leonie Pichler

Silvio wird mit Clarice, Tochter von Pantalone, verlobt. Doch da taucht der tot geglaubte Rasponi auf und fordert Geld von Pantalone, das dieser ihm schuldet. Um sein Vermögen zu retten, versucht Pantalone nun, seine Tochter mit Rasponi zu verkuppeln – der allerdings ist in Wahrheit: Beatrice, dessen Schwester. Für völlige Verwirrung aller Beteiligten sorgt schließlich Beatrices Diener Truffaldino, der zusätzlich noch in eines andern Herren Dienste tritt. Dann spielen auch drei Liebesdramen eine nicht unerhebliche Rolle. 

Einen vergnüglichen Abend garantiert diese zeitgemäße, temporeiche Umsetzung der wohl berühmtesten Komödie Goldonis, die menschliche Schwächen spielerisch, mit Leichtigkeit und Fantasie, aufs Korn nimmt. Julia Götz, Angela Kersten, Christian Beier und allen voran Fabio Esposito als Diener Truffaldino mimen in mehreren Rollen die Figuren dieser altehrwürdigen Commedia dell’Arte. Eine sprühende Inszenierung voll italienischem Charme, Slapstick, Spielfreude, Amore und Musik als Sommertheater für Erwachsene: humorvoll, sinnlich und im Freien, Sonnenuntergang inklusive! Picknick darf natürlich mitgebracht werden …

Wo: Wiese hinter dem abraxas (bei schlechtem Wetter im abraxas Theater)
Eintritt: € 15,– | € 13,– (Schüler & Studierende) 
Tickets: abraxas Büro, Tel. (0821) 324 63 55  
Info: www.theaterfritzundfreunde.de";isMusic;0
"Gärten und Parks entlang der Loire in Frankreich - Vortrag von Dr. Heinz Wiegand Vortrag von Dr. Heinz Wiegand
umrahmt mit Köstlichkeiten der Französischen Küche aus Garten und Keller";isMusic;0
PARTY Chemnitz: Esperanto, Carolastraße 7, Barfly, Jazz, Blues, Rock und Soul von früher bis heute, 18 Uhr, 0371 3556372 Flowerpower, Brückenstraße 17, No Lutscher Music, mit dem Besten und Härtesten aus unserer Rockgeschichte, inkl. Livescreening -Amokalex ist am Start, 21 Uhr, 0371 57383046 Südbahnhof, Reichenhainer Str. 1, Club, Alternative Crossing Independent Music for Independent People, Eintritt frei, 21 Uhr, 0371 36769999;isMusic;1
"6.Philharmonisches Konzert Freitag, 13. Februar 2015, 19.30 Uhr
Konzerthalle

""Musik und Transzendenz""

Andrzej Panufnik
Sinfonia sacra

Alfred Felder
»Delaram« (Uraufführung)

Alexander Scriabin
Sinfonie Nr. 2 c-Moll op.29


Robert Koller, Bariton
Zsolt Hamar, Dirigent

http://www.bsof.de/?s=4&j=2015&m=02&id=827";isMusic;1
"H E U T E I N D E R RE G I O N ADVENTSMÄRKTE AICHACH Christkindlmarkt, 17 bis 20 Uhr, Stadtplatz AUGSBURG Christkindlesmarkt, 10 bis 20 Uhr, Rathausplatz DACHAU Christkindlmarkt, 15 bis 20.30 Uhr, vor dem Rathaus FRIEDBERG Friedberger Advent, 16 bis 20.30 Uhr, rund um St. Jakob GERSTHOFEN Winterglühen, 16 bis 20 Uhr, Rathausplatz NEUBURG Weihnachtsmarkt, 15 bis 19 Uhr, Schrannenplatz FEST MÜNCHEN Tollwood-Winterfestival, 14 bis 1 Uhr, Theresienwiese KINDER AUGSBURG ""Sindbad der Seefahrer"", ab 5 J., nach Tausendundeine Nacht, 11 Uhr, Großes Haus NEUBURG ""Der eingebildete kranke Kröterich"", 10 und 15 Uhr, Stadttheater KLEINKUNST MÜNCHEN Nadja Maleh: ""Jackpot"", 20 Uhr, Lach-und Schießgesellschaft Andreas Rebers: ""Rebers muss man mögen"", 20.30 Uhr, Lustspielhaus KONZERT AUGSBURG Swinging In The Snow, amerikanische Christmas-Songs und Geschichten, 20.30 Uhr, Die Kiste - Puppentheatermuseum MÜNCHEN Jan Josef Liefers & Oblivion, 20 Uhr, Freiheizhalle Bryan Ferry, 20 Uhr, Kesselhaus PARTY AUGSBURG Montags-Spectaculum, 21 Uhr, Circus THEATER MÜNCHEN ""Le Nozze di Figaro"", Oper von Wolfgang Amadeus Mozart, 18.30 Uhr, Nationaltheater ""Faust"", von Johann Wolfgang von Goethe, 19 Uhr, Residenztheater ""Woyzeck"", von Georg Büchner, 19.30 Uhr, Volkstheater ""Mein Freund Harvey"", von Mary Chase, 20 Uhr, Komödie im Bayerischen Hof";isMusic;0
"SO
30. März
ASCHAFFENBURG
Colos-Saal Roßmarkt 19:20 Uhr
Amorphis (Metal)
The Sedgwick Elisenstraße: 19 Uhr Eivor
BAD SODEN-SALMÜNSTER
Konzertsaal Spessart-Therme: 10 Uhr
Frühkonzert mit dem Musikverein 1908
DARMSTADT
Staatstheater, Foyer Marienplatz: 11 Uhr
Seven Bridges (Rock)
ERLENBACH B. M.FELD
Festhalle: 20 Uhr Viva Voce: »Commando
a capella«
FRANKFURT
Batschkapp Gwinnerstraße 5:19 Uhr
Emergenza - Der Newcomer Band Contest
(Semifinale Teil 2)
Brotfabrik Bachmannstraße 2-4:20 Uhr
Mark Morriss
Nachtleben Kurt-Schumacher-Straße 45:
21 Uhr Azzis mit Herz (HipHop)
GELNHAUSEN MEERHOLZ
Kulturstation Kaufmann: 17 Uhr
Wombeats (Soul und Funk)
GROSS-UMSTADT
Stadthalle: 18 Uhr Karibisches Ambiente
aus der Jazz-Perspektive
SULZBACH
Braunwarthsmühle: 19.30 Uhr »Wildes
Holz« Songs von Michael Jackson,
Sting und Stevie Wonder, Lady Gaga
und AC/DC
KLASSISCHE MUSIK
KARLSTADT
Pfarrkirche St Andreas: 11.15 Uhr
Matinee mit geistlicher Chormusik
SCHÖLLKRIPPEN
Pfarrsaal »Neue Zeit«: 18 Uhr
»Musikalische Zeitreise«, Gesangverein
Schöllkrippen und Schneppenbach
SEROS";isMusic;1
"Blues-Rock Session geleitet von Heinz Glass mit Musikern aus der berliner Musikszene
Eintritt frei";isMusic;1
"Electric Ocean People & Shaky Foundation Mit ihrer Musik entrücken Electric Ocean People an Orte, deren Weite keineswegs alltäglich ist.
In ihnen strahlt Julia Webers Stimme wie ein Polarlicht, blinken Beats mal beständig wie Fixsterne, mal unerwartet
wie Satelliten. Beides wird lebendig und behutsam umspielt von einem Bass, der den dunklen Hintergrund webt, vor dem elektronische Sounds all das zu reizvollen Harmonien verbinden.
Ganz wunderbar dazu passen die 3 Würzburger von Shaky Foundation mit ihrem sphärischen Indierock.";isMusic;1
"BRASILIEN TRIFFT BERLIN  brasilianisches Literaturfestival berlin 1. – 29.10.2013 Fado Konzert mit Mariza (Portugal) Mariza wird wahlweise zur „Königin des Fado“ oder „Diva of the World Music“ erklärt, letzteres erhärtet durch die BBC, die sie bereits dreimal zum „Best European Artist“ im Bereich Weltmusik ausrief.

Im Rahmen Ihrer „World Tour 2013“ ist Mariza nach Station in China mit ihrer einzigartigen Interpretation des portugiesischen Fado für zwei Abende am Haus der Kulturen der Welt zu erleben.

Vorverkauf: a Livraria ( tel 28095519)

Die Konzerte werden präsentiert von Prime Tours .

Ort: Haus der Kulturen der Welt, John-Foster-Dulles-Allee 10 , 10557 Berlin";isMusic;0
"OPERNSTAMMTISCH Auftakt der neuen Reihe OPERNSTAMMTISCH

Ein Prosit auf Mozart, Wagner und Strauss!

Ein Abend, der kreuz und quer durch die leidenschaftliche Welt der großen Oper führt. Es wird gesungen, erzählt, gespielt und getrunken. Jeden Monat lädt die Operndiva Julia Chalfin neue Gäste zu Tisch! 

Jeden Monat lädt die blondgelockte Diva andere begabte Sänger sowie auch Regisseure, Dramaturgen, Kabarettisten und natürlich auch Klavierspieler zu Tisch. Gemeinsam werden Sie die beliebtesten Arien und Duette aus den größten Opern und Operetten singen, Geschichten über Komponisten und Sänger erzählen, Bühnenpannen und Gerüchte enthüllen, sowie auch Trivia und Gewinnspiele mit dem Publikum spielen. Die Gewinner werden mit Preise ausgezeichnet! 

Opernstammtisch Premieren Gäste:
Hisako Yoshikawa, Klavier
Philipp Gaiser, Bariton
Maria Goeth, Musikwissenschaft

Für unsere treuen Stammtischbrüder und -schwestern bieten wir eine vergünstige Fünferkarte an!

Jeden 1. Dienstag im Monat | 5er-Streifenkarte 50,- Euro";isMusic;1
"Keltische Nacht Lassen Sie sich bei einem schottisch-irischem Buffet verwöhnen und genießen Sie den frisch gebrauten Druidentrunk der am offenen Feuer für Sie zubereitet wird.

Mit schottisch-irischer Live-Musik, Irischen Stepptanz, Keltischen Harfenklängen und Feuerzauber lassen wir die Welt der Kelten auferstehen. Die berühmte Verkostung des Irish Stew darf natürlich nicht fehlen und eröffnet das reichhaltige Buffet mit kalten, warmen und süßen Verführungen.

Einlass: 19:00 Uhr
Beginn: 19:30 Uhr

Preis: 79,- € (inkl. Buffet und begleitende Getränke)

mehr Informationen unter: http://www.mueckenschloesschen-leipzig.de/unterhaltung/keltische-nacht/

Kartenreservierung, Vorverkauf und Gutscheine erfragen Sie bitte direkt im Mückenschlösschen unter Telefon: 0341 / 983 20 51.";isMusic;0
"SUNSHINE OF THE DANCEFLOOR FROM KULT DJ MATSCH Sven Datemasch: Liebe Freunde der kultivierten Unterhaltungsmusik! Leider müssen wir unsere musikalische Zeitreise durch knapp 30 Jahre DJ Geschichte von DJ Match auf einen späteren Zeitpunkt verschieben, da ich heute Abend leider kurzfristig passen muss. Ich habe aber unserem Till  einige ganz spezielle DJ Mitschnitte aus den allerbesten Annaberger Feierzeiten (Klubhaus ""MARX"") zukommen lassen welche heute Abend zum besten gegeben werden. Lasst euch also heute Abend nicht davon abhalten trotzdem in die Tanzbar Schwarz-Weiss zu gehen bei leckeren Cocktails und einem leichten Seufzer ""Ach ja, das waren noch Zeiten!"" wenn ihr Klassiker aus alten Tagen hört. ...ach ja und da natürlich auch wirklich alles aufgezeichnet wurde auf den guten, alten CD`s habt ihr mich wenigstens ""O(h)ral"" bei Euch!
Sven Datemasch Nicht böse sein, wir holen das auf jeden Fall zeitnah nach! Ich wünsche allen da draußen einen gepflegten Samstagabend!!!!!";isMusic;1
